marketgroup,year,quarter,price,foodgroup
1,2004,1,0.15517449999999999,3
1,2004,2,0.15299670000000001,3
1,2004,3,0.145505,3
1,2004,4,0.1459211,3
1,2005,1,0.1446105,3
1,2005,2,0.1430737,3
1,2005,3,0.13278390000000001,3
1,2005,4,0.16167819999999999,3
1,2006,1,0.13901469999999999,3
1,2006,2,0.1458586,3
1,2006,3,0.1638396,3
1,2006,4,0.18135319999999999,3
1,2007,1,0.1767369,3
1,2007,2,0.19480690000000001,3
1,2007,3,0.189801,3
1,2007,4,0.17429790000000001,3
1,2008,1,0.17913599999999999,3
1,2008,2,0.1981242,3
1,2008,3,0.19478590000000001,3
1,2008,4,0.19081819999999999,3
1,2009,1,0.18204400000000001,3
1,2009,2,0.17635410000000001,3
1,2009,3,0.1897064,3
1,2009,4,0.1792154,3
1,2010,1,0.1736038,3
1,2010,2,0.17957290000000001,3
1,2010,3,0.1792947,3
1,2010,4,0.1741056,3
2,2004,1,0.14576230000000001,3
2,2004,2,0.144982,3
2,2004,3,0.1440602,3
2,2004,4,0.14499880000000001,3
2,2005,1,0.14423030000000001,3
2,2005,2,0.14966009999999999,3
2,2005,3,0.14684610000000001,3
2,2005,4,0.1494443,3
2,2006,1,0.15964639999999999,3
2,2006,2,0.15227750000000001,3
2,2006,3,0.16369719999999999,3
2,2006,4,0.1686551,3
2,2007,1,0.1768651,3
2,2007,2,0.1877463,3
2,2007,3,0.17860980000000001,3
2,2007,4,0.1853542,3
2,2008,1,0.1860532,3
2,2008,2,0.2111769,3
2,2008,3,0.18463599999999999,3
2,2008,4,0.20214019999999999,3
2,2009,1,0.1967005,3
2,2009,2,0.2066847,3
2,2009,3,0.1985247,3
2,2009,4,0.20389270000000001,3
2,2010,1,0.19197220000000001,3
2,2010,2,0.19586880000000001,3
2,2010,3,0.20258570000000001,3
2,2010,4,0.2138475,3
3,2004,1,0.13827010000000001,3
3,2004,2,0.14567350000000001,3
3,2004,3,0.14039299999999999,3
3,2004,4,0.14322380000000001,3
3,2005,1,0.14575589999999999,3
3,2005,2,0.15235080000000001,3
3,2005,3,0.14824580000000001,3
3,2005,4,0.14657800000000001,3
3,2006,1,0.14801210000000001,3
3,2006,2,0.15272920000000001,3
3,2006,3,0.1583415,3
3,2006,4,0.17429749999999999,3
3,2007,1,0.16571910000000001,3
3,2007,2,0.17618500000000001,3
3,2007,3,0.17558570000000001,3
3,2007,4,0.17523079999999999,3
3,2008,1,0.18894320000000001,3
3,2008,2,0.1930077,3
3,2008,3,0.18755869999999999,3
3,2008,4,0.19097339999999999,3
3,2009,1,0.19197900000000001,3
3,2009,2,0.19969980000000001,3
3,2009,3,0.19116559999999999,3
3,2009,4,0.1722398,3
3,2010,1,0.1792522,3
3,2010,2,0.182168,3
3,2010,3,0.1858552,3
3,2010,4,0.18680350000000001,3
4,2004,1,0.1301823,3
4,2004,2,0.1318394,3
4,2004,3,0.12988189999999999,3
4,2004,4,0.13126579999999999,3
4,2005,1,0.13546140000000001,3
4,2005,2,0.13506190000000001,3
4,2005,3,0.13262669999999999,3
4,2005,4,0.1332854,3
4,2006,1,0.1400576,3
4,2006,2,0.1463209,3
4,2006,3,0.15129310000000001,3
4,2006,4,0.1520222,3
4,2007,1,0.16419020000000001,3
4,2007,2,0.16918549999999999,3
4,2007,3,0.17034469999999999,3
4,2007,4,0.1650056,3
4,2008,1,0.1734019,3
4,2008,2,0.17870749999999999,3
4,2008,3,0.17059640000000001,3
4,2008,4,0.17192879999999999,3
4,2009,1,0.18305850000000001,3
4,2009,2,0.16760990000000001,3
4,2009,3,0.1684746,3
4,2009,4,0.18165039999999999,3
4,2010,1,0.16513549999999999,3
4,2010,2,0.1647817,3
4,2010,3,0.1714493,3
4,2010,4,0.16664499999999999,3
5,2004,1,0.15866710000000001,3
5,2004,2,0.15181359999999999,3
5,2004,3,0.15502009999999999,3
5,2004,4,0.1496845,3
5,2005,1,0.1453653,3
5,2005,2,0.15653729999999999,3
5,2005,3,0.1550096,3
5,2005,4,0.14846200000000001,3
5,2006,1,0.16003149999999999,3
5,2006,2,0.16814570000000001,3
5,2006,3,0.17164409999999999,3
5,2006,4,0.17555660000000001,3
5,2007,1,0.18480540000000001,3
5,2007,2,0.19108919999999999,3
5,2007,3,0.19107199999999999,3
5,2007,4,0.1923047,3
5,2008,1,0.1967245,3
5,2008,2,0.19863500000000001,3
5,2008,3,0.20180409999999999,3
5,2008,4,0.198625,3
5,2009,1,0.1925791,3
5,2009,2,0.18981700000000001,3
5,2009,3,0.1884818,3
5,2009,4,0.18562400000000001,3
5,2010,1,0.18837999999999999,3
5,2010,2,0.18626329999999999,3
5,2010,3,0.18746099999999999,3
5,2010,4,0.19223460000000001,3
6,2004,1,0.16392770000000001,3
6,2004,2,0.15937809999999999,3
6,2004,3,0.16883229999999999,3
6,2004,4,0.1592914,3
6,2005,1,0.15821470000000001,3
6,2005,2,0.16485420000000001,3
6,2005,3,0.16266459999999999,3
6,2005,4,0.16363359999999999,3
6,2006,1,0.1726528,3
6,2006,2,0.17686689999999999,3
6,2006,3,0.1825957,3
6,2006,4,0.1895406,3
6,2007,1,0.20387189999999999,3
6,2007,2,0.22010450000000001,3
6,2007,3,0.20865230000000001,3
6,2007,4,0.20601040000000001,3
6,2008,1,0.21592929999999999,3
6,2008,2,0.215694,3
6,2008,3,0.22600000000000001,3
6,2008,4,0.2144828,3
6,2009,1,0.21148410000000001,3
6,2009,2,0.21399960000000001,3
6,2009,3,0.21189150000000001,3
6,2009,4,0.19572349999999999,3
6,2010,1,0.19580739999999999,3
6,2010,2,0.20725499999999999,3
6,2010,3,0.206286,3
6,2010,4,0.19646250000000001,3
7,2004,1,0.1484743,3
7,2004,2,0.1527539,3
7,2004,3,0.143986,3
7,2004,4,0.1478361,3
7,2005,1,0.1554586,3
7,2005,2,0.16746849999999999,3
7,2005,3,0.16858629999999999,3
7,2005,4,0.15884619999999999,3
7,2006,1,0.159334,3
7,2006,2,0.1640103,3
7,2006,3,0.1710709,3
7,2006,4,0.1814229,3
7,2007,1,0.18773090000000001,3
7,2007,2,0.19522329999999999,3
7,2007,3,0.19621859999999999,3
7,2007,4,0.19951260000000001,3
7,2008,1,0.2029897,3
7,2008,2,0.21693889999999999,3
7,2008,3,0.1943087,3
7,2008,4,0.19543959999999999,3
7,2009,1,0.2008586,3
7,2009,2,0.1986021,3
7,2009,3,0.20402419999999999,3
7,2009,4,0.18549379999999999,3
7,2010,1,0.17547740000000001,3
7,2010,2,0.18822749999999999,3
7,2010,3,0.1973202,3
7,2010,4,0.1909325,3
8,2004,1,0.13726930000000001,3
8,2004,2,0.1432764,3
8,2004,3,0.14748559999999999,3
8,2004,4,0.14420279999999999,3
8,2005,1,0.1432282,3
8,2005,2,0.14054159999999999,3
8,2005,3,0.13644809999999999,3
8,2005,4,0.1549527,3
8,2006,1,0.15118719999999999,3
8,2006,2,0.16977419999999999,3
8,2006,3,0.1637411,3
8,2006,4,0.1637536,3
8,2007,1,0.1850038,3
8,2007,2,0.18722569999999999,3
