marketgroup,year,quarter,price,foodgroup
1,2004,1,,5
1,2004,2,,5
1,2004,3,,5
1,2004,4,,5
1,2005,1,,5
1,2005,2,,5
1,2005,3,,5
1,2005,4,,5
1,2006,1,,5
1,2006,2,,5
1,2006,3,,5
1,2006,4,,5
1,2007,1,,5
1,2007,2,,5
1,2007,3,,5
1,2007,4,,5
1,2008,1,,5
1,2008,2,,5
1,2008,3,,5
1,2008,4,,5
1,2009,1,,5
1,2009,2,,5
1,2009,3,,5
1,2009,4,,5
1,2010,1,,5
1,2010,2,,5
1,2010,3,,5
1,2010,4,,5
2,2004,1,0.2067185,5
2,2004,2,,5
2,2004,3,,5
2,2004,4,0.21780969999999999,5
2,2005,1,0.21535670000000001,5
2,2005,2,,5
2,2005,3,,5
2,2005,4,,5
2,2006,1,,5
2,2006,2,,5
2,2006,3,0.2376759,5
2,2006,4,,5
2,2007,1,,5
2,2007,2,,5
2,2007,3,,5
2,2007,4,0.22811029999999999,5
2,2008,1,0.25126880000000001,5
2,2008,2,,5
2,2008,3,0.23919879999999999,5
2,2008,4,0.25273600000000002,5
2,2009,1,0.30710739999999997,5
2,2009,2,0.29254029999999998,5
2,2009,3,0.30616009999999999,5
2,2009,4,0.30570849999999999,5
2,2010,1,0.33022820000000003,5
2,2010,2,0.30057309999999998,5
2,2010,3,0.29955939999999998,5
2,2010,4,0.29611989999999999,5
3,2004,1,0.15764139999999999,5
3,2004,2,0.15649940000000001,5
3,2004,3,0.15721540000000001,5
3,2004,4,0.16418430000000001,5
3,2005,1,0.17772299999999999,5
3,2005,2,0.1808688,5
3,2005,3,0.18922610000000001,5
3,2005,4,0.1695198,5
3,2006,1,0.1713585,5
3,2006,2,0.17059550000000001,5
3,2006,3,0.1647613,5
3,2006,4,0.173928,5
3,2007,1,0.1750939,5
3,2007,2,0.18538930000000001,5
3,2007,3,0.18910360000000001,5
3,2007,4,0.18459819999999999,5
3,2008,1,0.17250679999999999,5
3,2008,2,0.1755834,5
3,2008,3,0.1904255,5
3,2008,4,0.19110240000000001,5
3,2009,1,0.21793119999999999,5
3,2009,2,0.2172781,5
3,2009,3,0.20706830000000001,5
3,2009,4,0.20463049999999999,5
3,2010,1,0.2249575,5
3,2010,2,0.21481349999999999,5
3,2010,3,0.22577259999999999,5
3,2010,4,0.21465200000000001,5
4,2004,1,0.1755071,5
4,2004,2,0.18439810000000001,5
4,2004,3,0.18413209999999999,5
4,2004,4,0.19530449999999999,5
4,2005,1,0.16291810000000001,5
4,2005,2,0.18843879999999999,5
4,2005,3,0.1973829,5
4,2005,4,0.17223640000000001,5
4,2006,1,0.1850115,5
4,2006,2,0.21802820000000001,5
4,2006,3,0.21127950000000001,5
4,2006,4,0.1930046,5
4,2007,1,0.20529,5
4,2007,2,0.2041075,5
4,2007,3,0.20595050000000001,5
4,2007,4,0.22390599999999999,5
4,2008,1,0.19013160000000001,5
4,2008,2,0.19563839999999999,5
4,2008,3,0.22116659999999999,5
4,2008,4,0.2220665,5
4,2009,1,0.2222732,5
4,2009,2,0.2147819,5
4,2009,3,0.24190449999999999,5
4,2009,4,0.23188449999999999,5
4,2010,1,0.2225896,5
4,2010,2,0.24354400000000001,5
4,2010,3,0.23307629999999999,5
4,2010,4,0.23020740000000001,5
5,2004,1,0.16086980000000001,5
5,2004,2,0.1770669,5
5,2004,3,0.1703373,5
5,2004,4,0.166181,5
5,2005,1,0.1734549,5
5,2005,2,0.1708037,5
5,2005,3,0.1826854,5
5,2005,4,0.18008859999999999,5
5,2006,1,0.1849875,5
5,2006,2,0.1740112,5
5,2006,3,0.1933907,5
5,2006,4,0.18919830000000001,5
5,2007,1,0.18579699999999999,5
5,2007,2,0.17778840000000001,5
5,2007,3,0.19397059999999999,5
5,2007,4,0.193221,5
5,2008,1,0.18388869999999999,5
5,2008,2,0.17955479999999999,5
5,2008,3,0.21127580000000001,5
5,2008,4,0.2147107,5
5,2009,1,0.2031888,5
5,2009,2,0.2158446,5
5,2009,3,0.21691050000000001,5
5,2009,4,0.2193147,5
5,2010,1,0.1993375,5
5,2010,2,0.22624810000000001,5
5,2010,3,0.2103911,5
5,2010,4,0.2169923,5
6,2004,1,0.1523205,5
6,2004,2,0.16213939999999999,5
6,2004,3,0.15537680000000001,5
6,2004,4,0.1638001,5
6,2005,1,0.1728143,5
6,2005,2,0.16344900000000001,5
6,2005,3,0.176896,5
6,2005,4,0.1620335,5
6,2006,1,0.1610354,5
6,2006,2,0.16426589999999999,5
6,2006,3,0.17022419999999999,5
6,2006,4,0.16913149999999999,5
6,2007,1,0.16845669999999999,5
6,2007,2,0.17809829999999999,5
6,2007,3,0.17903060000000001,5
6,2007,4,0.177096,5
6,2008,1,0.17360349999999999,5
6,2008,2,0.1857396,5
6,2008,3,0.1912374,5
6,2008,4,0.19850029999999999,5
6,2009,1,0.21131469999999999,5
6,2009,2,0.22329689999999999,5
6,2009,3,0.22548309999999999,5
6,2009,4,0.22813310000000001,5
6,2010,1,0.21209,5
6,2010,2,0.21924950000000001,5
6,2010,3,0.22057280000000001,5
6,2010,4,0.2111942,5
7,2004,1,0.1471761,5
7,2004,2,0.17190469999999999,5
7,2004,3,0.1627808,5
7,2004,4,0.19438620000000001,5
7,2005,1,0.16779060000000001,5
7,2005,2,0.18077289999999999,5
7,2005,3,0.1782368,5
7,2005,4,0.17789260000000001,5
7,2006,1,0.18837300000000001,5
7,2006,2,0.1859228,5
7,2006,3,0.1909959,5
7,2006,4,0.2050864,5
7,2007,1,0.18226149999999999,5
7,2007,2,0.18174070000000001,5
7,2007,3,0.1906274,5
7,2007,4,0.1936368,5
7,2008,1,0.1818718,5
7,2008,2,0.1936407,5
7,2008,3,0.20345279999999999,5
7,2008,4,0.20004810000000001,5
7,2009,1,0.21768199999999999,5
7,2009,2,0.2134644,5
7,2009,3,0.2082397,5
7,2009,4,0.20677300000000001,5
7,2010,1,0.2257575,5
7,2010,2,0.21285280000000001,5
7,2010,3,0.20616180000000001,5
7,2010,4,0.20999180000000001,5
8,2004,1,0.15728149999999999,5
8,2004,2,0.17074790000000001,5
8,2004,3,0.16200439999999999,5
8,2004,4,0.16000809999999999,5
8,2005,1,0.16598979999999999,5
8,2005,2,0.1742071,5
8,2005,3,0.16199359999999999,5
8,2005,4,0.1757042,5
8,2006,1,0.17632800000000001,5
8,2006,2,0.1792011,5
8,2006,3,0.18800600000000001,5
8,2006,4,0.17765020000000001,5
8,2007,1,0.1812674,5
8,2007,2,0.186366,5
8,2007,3,0.1839296,5
8,2007,4,0.18093680000000001,5
8,2008,1,0.1966309,5
8,2008,2,0.20121120000000001,5
8,2008,3,0.20501539999999999,5
8,2008,4,0.20428170000000001,5
8,2009,1,0.19196640000000001,5
8,2009,2,0.2079628,5
8,2009,3,0.20928939999999999,5
8,2009,4,0.20790620000000001,5
8,2010,1,0.20778830000000001,5
8,2010,2,0.2127646,5
8,2010,3,0.2032282,5
8,2010,4,0.2096507,5
9,2004,1,0.17648610000000001,5
9,2004,2,0.18557899999999999,5
9,2004,3,0.1934178,5
9,2004,4,0.2057998,5
9,2005,1,0.1779792,5
9,2005,2,0.17362440000000001,5
9,2005,3,,5
9,2005,4,0.1755505,5
9,2006,1,,5
9,2006,2,0.2083363,5
9,2006,3,0.20559939999999999,5
9,2006,4,0.18609619999999999,5
9,2007,1,0.18343709999999999,5
9,2007,2,0.1912856,5
9,2007,3,0.21310680000000001,5
9,2007,4,0.1994389,5
9,2008,1,0.20455470000000001,5
9,2008,2,0.22254060000000001,5
9,2008,3,0.22553339999999999,5
9,2008,4,0.2037745,5
9,2009,1,0.21750430000000001,5
9,2009,2,0.240207,5
9,2009,3,0.23962159999999999,5
9,2009,4,0.2220799,5
9,2010,1,0.2398361,5
9,2010,2,0.23001150000000001,5
9,2010,3,0.2403942,5
9,2010,4,0.22027140000000001,5
10,2004,1,0.14808830000000001,5
10,2004,2,0.14827109999999999,5
10,2004,3,0.1550347,5
10,2004,4,0.1448932,5
10,2005,1,0.15615950000000001,5
10,2005,2,0.15442529999999999,5
10,2005,3,0.15504470000000001,5
10,2005,4,0.16412550000000001,5
10,2006,1,0.16751340000000001,5
10,2006,2,0.16640550000000001,5
10,2006,3,0.17485500000000001,5
10,2006,4,0.17425060000000001,5
10,2007,1,0.17623910000000001,5
10,2007,2,0.1719031,5
10,2007,3,0.17300599999999999,5
10,2007,4,0.18092159999999999,5
10,2008,1,0.18713949999999999,5
10,2008,2,0.1777058,5
10,2008,3,0.18714249999999999,5
10,2008,4,0.1924747,5
10,2009,1,0.19757730000000001,5
10,2009,2,0.21160119999999999,5
10,2009,3,0.2204353,5
10,2009,4,0.20500280000000001,5
10,2010,1,0.2131007,5
10,2010,2,0.2099895,5
10,2010,3,0.20201640000000001,5
10,2010,4,0.21291309999999999,5
11,2004,1,0.1475281,5
11,2004,2,0.14704339999999999,5
11,2004,3,0.14792739999999999,5
11,2004,4,0.1562336,5
11,2005,1,0.1576728,5
11,2005,2,0.16522039999999999,5
11,2005,3,0.160722,5
11,2005,4,0.1750842,5
11,2006,1,0.156142,5
11,2006,2,0.16556399999999999,5
11,2006,3,0.1692816,5
11,2006,4,0.16400200000000001,5
11,2007,1,0.16970099999999999,5
11,2007,2,0.18347430000000001,5
11,2007,3,0.1724145,5
11,2007,4,0.17433870000000001,5
