marketgroup,year,quarter,price,foodgroup
1,2004,1,0.41211720000000002,4
1,2004,2,0.41037479999999998,4
1,2004,3,0.41758410000000001,4
1,2004,4,0.38789000000000001,4
1,2005,1,0.39708949999999998,4
1,2005,2,0.42139019999999999,4
1,2005,3,0.38336530000000002,4
1,2005,4,0.4468471,4
1,2006,1,0.42731439999999998,4
1,2006,2,0.461289,4
1,2006,3,0.36430400000000002,4
1,2006,4,0.3761005,4
1,2007,1,0.41115590000000002,4
1,2007,2,0.38805840000000003,4
1,2007,3,0.39007249999999999,4
1,2007,4,0.3763341,4
1,2008,1,0.39740700000000001,4
1,2008,2,0.38942559999999998,4
1,2008,3,0.39607769999999998,4
1,2008,4,0.37054530000000002,4
1,2009,1,0.42156949999999999,4
1,2009,2,0.39928910000000001,4
1,2009,3,0.3952291,4
1,2009,4,0.37910890000000003,4
1,2010,1,0.4011343,4
1,2010,2,0.3947812,4
1,2010,3,0.35924509999999998,4
1,2010,4,0.36662689999999998,4
2,2004,1,0.34719909999999998,4
2,2004,2,0.36489719999999998,4
2,2004,3,0.35144120000000001,4
2,2004,4,0.37828390000000001,4
2,2005,1,0.43096649999999997,4
2,2005,2,0.42112369999999999,4
2,2005,3,0.37348900000000002,4
2,2005,4,0.4114816,4
2,2006,1,0.3822682,4
2,2006,2,0.44852829999999999,4
2,2006,3,0.41824250000000002,4
2,2006,4,0.4184097,4
2,2007,1,0.40839520000000001,4
2,2007,2,0.41396080000000002,4
2,2007,3,0.41573729999999998,4
2,2007,4,0.39205990000000002,4
2,2008,1,0.44585019999999997,4
2,2008,2,0.44363970000000003,4
2,2008,3,0.43824610000000003,4
2,2008,4,0.43512580000000001,4
2,2009,1,0.47788370000000002,4
2,2009,2,0.4524783,4
2,2009,3,0.4807091,4
2,2009,4,0.43523420000000002,4
2,2010,1,0.44677099999999997,4
2,2010,2,0.45995649999999999,4
2,2010,3,0.42801129999999998,4
2,2010,4,0.45187569999999999,4
3,2004,1,0.37703560000000003,4
3,2004,2,0.35885020000000001,4
3,2004,3,0.37767269999999997,4
3,2004,4,0.3716006,4
3,2005,1,0.41309050000000003,4
3,2005,2,0.41292980000000001,4
3,2005,3,0.39186080000000001,4
3,2005,4,0.37123980000000001,4
3,2006,1,0.41534680000000002,4
3,2006,2,0.41259230000000002,4
3,2006,3,0.40153719999999998,4
3,2006,4,0.34091189999999999,4
3,2007,1,0.4069661,4
3,2007,2,0.42719659999999998,4
3,2007,3,0.45355869999999998,4
3,2007,4,0.40903030000000001,4
3,2008,1,0.42899130000000002,4
3,2008,2,0.4427471,4
3,2008,3,0.46616679999999999,4
3,2008,4,0.41983490000000001,4
3,2009,1,0.45909280000000002,4
3,2009,2,0.4638563,4
3,2009,3,0.4926778,4
3,2009,4,0.46989379999999997,4
3,2010,1,0.44723570000000001,4
3,2010,2,0.47189379999999997,4
3,2010,3,0.48636109999999999,4
3,2010,4,0.46668290000000001,4
4,2004,1,0.37934649999999998,4
4,2004,2,0.38207530000000001,4
4,2004,3,0.38790279999999999,4
4,2004,4,0.35896070000000002,4
4,2005,1,0.39830910000000003,4
4,2005,2,0.41459970000000002,4
4,2005,3,0.3899146,4
4,2005,4,0.37553419999999998,4
4,2006,1,0.40702430000000001,4
4,2006,2,0.47165590000000002,4
4,2006,3,0.4341797,4
4,2006,4,0.36919089999999999,4
4,2007,1,0.40059509999999998,4
4,2007,2,0.4340349,4
4,2007,3,0.45380280000000001,4
4,2007,4,0.4271105,4
4,2008,1,0.4355504,4
4,2008,2,0.42325679999999999,4
4,2008,3,0.43503520000000001,4
4,2008,4,0.44446829999999998,4
4,2009,1,0.44845200000000002,4
4,2009,2,0.46694910000000001,4
4,2009,3,0.48277910000000002,4
4,2009,4,0.42199029999999998,4
4,2010,1,0.441994,4
4,2010,2,0.4785682,4
4,2010,3,0.4374576,4
4,2010,4,0.47087509999999999,4
5,2004,1,0.3126775,4
5,2004,2,0.32535969999999997,4
5,2004,3,0.31614530000000002,4
5,2004,4,0.31884099999999999,4
5,2005,1,0.3083785,4
5,2005,2,0.31208039999999998,4
5,2005,3,0.3094614,4
5,2005,4,0.30196430000000002,4
5,2006,1,0.34144669999999999,4
5,2006,2,0.33739849999999999,4
5,2006,3,0.3176118,4
5,2006,4,0.29418719999999998,4
5,2007,1,0.3455511,4
5,2007,2,0.36269770000000001,4
5,2007,3,0.33703610000000001,4
5,2007,4,0.36579590000000001,4
5,2008,1,0.37170959999999997,4
5,2008,2,0.3824187,4
5,2008,3,0.38935140000000001,4
5,2008,4,0.36114629999999998,4
5,2009,1,0.38251829999999998,4
5,2009,2,0.39729720000000002,4
5,2009,3,0.37907679999999999,4
5,2009,4,0.36762810000000001,4
5,2010,1,0.38279069999999998,4
5,2010,2,0.383992,4
5,2010,3,0.37963560000000002,4
5,2010,4,0.3955922,4
6,2004,1,0.34856579999999998,4
6,2004,2,0.34933360000000002,4
6,2004,3,0.34225519999999998,4
6,2004,4,0.31768039999999997,4
6,2005,1,0.34625939999999999,4
6,2005,2,0.36674630000000003,4
6,2005,3,0.38720189999999999,4
6,2005,4,0.3707857,4
6,2006,1,0.36756840000000002,4
6,2006,2,0.40964879999999998,4
6,2006,3,0.40715030000000002,4
6,2006,4,0.31925779999999998,4
6,2007,1,0.38737070000000001,4
