marketgroup,year,quarter,price,foodgroup
1,2004,1,0.25490079999999998,13
1,2004,2,0.2859526,13
1,2004,3,0.28213480000000002,13
1,2004,4,0.2419018,13
1,2005,1,0.25668740000000001,13
1,2005,2,0.31619459999999999,13
1,2005,3,0.31639990000000001,13
1,2005,4,0.29583680000000001,13
1,2006,1,0.2883037,13
1,2006,2,0.2372533,13
1,2006,3,0.30041030000000002,13
1,2006,4,0.30095369999999999,13
1,2007,1,0.30099779999999998,13
1,2007,2,0.28696290000000002,13
1,2007,3,0.30502439999999997,13
1,2007,4,0.28197220000000001,13
1,2008,1,0.27876279999999998,13
1,2008,2,0.32249080000000002,13
1,2008,3,0.33039170000000001,13
1,2008,4,0.32217400000000002,13
1,2009,1,0.3361016,13
1,2009,2,0.3458234,13
1,2009,3,0.33174189999999998,13
1,2009,4,0.30785360000000001,13
1,2010,1,0.29715940000000002,13
1,2010,2,0.30349169999999998,13
1,2010,3,0.30995210000000001,13
1,2010,4,0.33880569999999999,13
2,2004,1,0.2693662,13
2,2004,2,0.27504420000000002,13
2,2004,3,0.28721429999999998,13
2,2004,4,0.2843908,13
2,2005,1,0.3179186,13
2,2005,2,0.3157548,13
2,2005,3,0.28873460000000001,13
2,2005,4,0.29492020000000002,13
2,2006,1,0.29256450000000001,13
2,2006,2,0.30855129999999997,13
2,2006,3,0.32385370000000002,13
2,2006,4,0.33657359999999997,13
2,2007,1,0.29986370000000001,13
2,2007,2,0.31464330000000001,13
2,2007,3,0.32029970000000002,13
2,2007,4,0.3410456,13
2,2008,1,0.3296057,13
2,2008,2,0.3341153,13
2,2008,3,0.35015230000000003,13
2,2008,4,0.40520719999999999,13
2,2009,1,0.35442820000000003,13
2,2009,2,0.35718660000000002,13
2,2009,3,0.39989770000000002,13
2,2009,4,0.39264149999999998,13
2,2010,1,0.3639442,13
2,2010,2,0.34005000000000002,13
2,2010,3,0.31661139999999999,13
2,2010,4,0.37861689999999998,13
3,2004,1,0.2317091,13
3,2004,2,0.23033809999999999,13
3,2004,3,0.23753179999999999,13
3,2004,4,0.2270826,13
3,2005,1,0.2257497,13
3,2005,2,0.224999,13
3,2005,3,0.22752330000000001,13
3,2005,4,0.21596750000000001,13
3,2006,1,0.22587099999999999,13
3,2006,2,0.22855200000000001,13
3,2006,3,0.23415079999999999,13
3,2006,4,0.22477730000000001,13
3,2007,1,0.25311410000000001,13
3,2007,2,0.24384359999999999,13
3,2007,3,0.2538029,13
3,2007,4,0.23529120000000001,13
3,2008,1,0.24713840000000001,13
3,2008,2,0.26466640000000002,13
3,2008,3,0.28232279999999998,13
3,2008,4,0.25491229999999998,13
3,2009,1,0.28017890000000001,13
3,2009,2,0.27890989999999999,13
3,2009,3,0.29045919999999997,13
3,2009,4,0.27560489999999999,13
3,2010,1,0.28284510000000002,13
3,2010,2,0.2808735,13
3,2010,3,0.29715609999999998,13
3,2010,4,0.27735779999999999,13
4,2004,1,0.22105350000000001,13
4,2004,2,0.2417955,13
4,2004,3,0.26883249999999997,13
4,2004,4,0.22499479999999999,13
4,2005,1,0.237263,13
4,2005,2,0.25439499999999998,13
4,2005,3,0.25704050000000001,13
4,2005,4,0.22494410000000001,13
4,2006,1,0.22592760000000001,13
4,2006,2,0.24207239999999999,13
4,2006,3,0.2448641,13
4,2006,4,0.21626699999999999,13
4,2007,1,0.24833050000000001,13
4,2007,2,0.26180609999999999,13
4,2007,3,0.25869029999999998,13
4,2007,4,0.23624719999999999,13
4,2008,1,0.24486340000000001,13
4,2008,2,0.2733409,13
4,2008,3,0.2646134,13
4,2008,4,0.26777960000000001,13
4,2009,1,0.28493829999999998,13
4,2009,2,0.29915819999999999,13
4,2009,3,0.29974329999999999,13
4,2009,4,0.26183600000000001,13
4,2010,1,0.27957270000000001,13
4,2010,2,0.30309409999999998,13
4,2010,3,0.29873430000000001,13
4,2010,4,0.28089700000000001,13
5,2004,1,0.25212600000000002,13
5,2004,2,0.26239889999999999,13
5,2004,3,0.25384200000000001,13
5,2004,4,0.23995639999999999,13
5,2005,1,0.2472213,13
5,2005,2,0.26347130000000002,13
5,2005,3,0.27025060000000001,13
5,2005,4,0.23770259999999999,13
5,2006,1,0.26009399999999999,13
5,2006,2,0.27634429999999999,13
5,2006,3,0.29311199999999998,13
5,2006,4,0.25012679999999998,13
5,2007,1,0.27080460000000001,13
5,2007,2,0.26755630000000002,13
5,2007,3,0.27704420000000002,13
5,2007,4,0.25562240000000003,13
5,2008,1,0.28422540000000002,13
5,2008,2,0.2794162,13
5,2008,3,0.2951918,13
5,2008,4,0.26930690000000002,13
5,2009,1,0.32675680000000001,13
5,2009,2,0.30986570000000002,13
5,2009,3,0.31422990000000001,13
5,2009,4,0.26896160000000002,13
5,2010,1,0.28461140000000001,13
5,2010,2,0.31869399999999998,13
5,2010,3,0.30126520000000001,13
5,2010,4,0.25551390000000002,13
6,2004,1,0.2110908,13
6,2004,2,0.2124211,13
6,2004,3,0.22043019999999999,13
6,2004,4,0.1978625,13
6,2005,1,0.22005710000000001,13
6,2005,2,0.21992990000000001,13
6,2005,3,0.22810069999999999,13
6,2005,4,0.2092416,13
6,2006,1,0.22027369999999999,13
6,2006,2,0.2099075,13
6,2006,3,0.21564120000000001,13
6,2006,4,0.2068103,13
6,2007,1,0.23925199999999999,13
6,2007,2,0.2383652,13
6,2007,3,0.24914230000000001,13
6,2007,4,0.22112999999999999,13
6,2008,1,0.2557063,13
6,2008,2,0.26485750000000002,13
6,2008,3,0.27274090000000001,13
6,2008,4,0.25499270000000002,13
6,2009,1,0.27304529999999999,13
6,2009,2,0.27170309999999998,13
6,2009,3,0.2904233,13
6,2009,4,0.24805050000000001,13
6,2010,1,0.28199439999999998,13
6,2010,2,0.27964040000000001,13
6,2010,3,0.2717021,13
6,2010,4,0.23930670000000001,13
7,2004,1,0.2384684,13
7,2004,2,0.2399724,13
7,2004,3,0.2415612,13
7,2004,4,0.22437460000000001,13
7,2005,1,0.25682179999999999,13
7,2005,2,0.2680324,13
7,2005,3,0.259658,13
7,2005,4,0.24657229999999999,13
7,2006,1,0.26983259999999998,13
7,2006,2,0.26249739999999999,13
7,2006,3,0.25485989999999997,13
7,2006,4,0.24316589999999999,13
7,2007,1,0.27082149999999999,13
7,2007,2,0.27705750000000001,13
7,2007,3,0.27407239999999999,13
7,2007,4,0.25178289999999998,13
7,2008,1,0.26891019999999999,13
7,2008,2,0.27332620000000002,13
7,2008,3,0.25945970000000002,13
7,2008,4,0.27003929999999998,13
7,2009,1,0.2963401,13
7,2009,2,0.31162020000000001,13
7,2009,3,0.3198667,13
7,2009,4,0.2899661,13
7,2010,1,0.30322579999999999,13
7,2010,2,0.30815120000000001,13
