marketgroup,year,quarter,price,foodgroup
1,2004,1,,7
1,2004,2,,7
1,2004,3,,7
1,2004,4,0.1715651,7
1,2005,1,0.1625704,7
1,2005,2,,7
1,2005,3,,7
1,2005,4,0.19559380000000001,7
1,2006,1,,7
1,2006,2,,7
1,2006,3,,7
1,2006,4,0.1949487,7
1,2007,1,0.2304069,7
1,2007,2,0.23789089999999999,7
1,2007,3,0.22009429999999999,7
1,2007,4,0.21800249999999999,7
1,2008,1,0.24527409999999999,7
1,2008,2,0.20547029999999999,7
1,2008,3,0.2736769,7
1,2008,4,0.25000559999999999,7
1,2009,1,0.2107686,7
1,2009,2,0.2338141,7
1,2009,3,0.2269378,7
1,2009,4,0.2499963,7
1,2010,1,0.2007584,7
1,2010,2,0.25324429999999998,7
1,2010,3,0.20324149999999999,7
1,2010,4,0.2727271,7
2,2004,1,0.1737958,7
2,2004,2,0.1698607,7
2,2004,3,0.18639130000000001,7
2,2004,4,0.1630152,7
2,2005,1,0.1978731,7
2,2005,2,0.22670399999999999,7
2,2005,3,0.20602999999999999,7
2,2005,4,0.18144089999999999,7
2,2006,1,0.22306210000000001,7
2,2006,2,0.22265309999999999,7
2,2006,3,0.23050190000000001,7
2,2006,4,0.17806649999999999,7
2,2007,1,0.21768199999999999,7
2,2007,2,0.23415269999999999,7
2,2007,3,0.2425583,7
2,2007,4,0.20342150000000001,7
2,2008,1,0.24008560000000001,7
2,2008,2,0.2476286,7
2,2008,3,0.24657370000000001,7
2,2008,4,0.27398539999999999,7
2,2009,1,0.26449240000000002,7
2,2009,2,0.2275877,7
2,2009,3,0.29823179999999999,7
2,2009,4,0.22247140000000001,7
2,2010,1,0.25466100000000003,7
2,2010,2,0.24485209999999999,7
2,2010,3,0.26322420000000002,7
2,2010,4,0.25894400000000001,7
3,2004,1,0.16192519999999999,7
3,2004,2,0.1656242,7
3,2004,3,0.1631804,7
3,2004,4,0.17078670000000001,7
3,2005,1,0.1598783,7
3,2005,2,0.1558377,7
3,2005,3,0.16847470000000001,7
3,2005,4,0.17896619999999999,7
3,2006,1,0.16669639999999999,7
3,2006,2,0.16586609999999999,7
3,2006,3,0.18002389999999999,7
3,2006,4,0.19021060000000001,7
3,2007,1,0.16177259999999999,7
3,2007,2,0.1692813,7
3,2007,3,0.1825772,7
3,2007,4,0.19898109999999999,7
3,2008,1,0.17563029999999999,7
3,2008,2,0.17816419999999999,7
3,2008,3,0.2057495,7
3,2008,4,0.2181157,7
3,2009,1,0.19792560000000001,7
3,2009,2,0.19840279999999999,7
3,2009,3,0.2077871,7
3,2009,4,0.24489169999999999,7
3,2010,1,0.18744189999999999,7
3,2010,2,0.2002072,7
3,2010,3,0.23100470000000001,7
3,2010,4,0.27628049999999998,7
4,2004,1,0.14612639999999999,7
4,2004,2,0.163221,7
4,2004,3,0.16757739999999999,7
4,2004,4,0.16312670000000001,7
4,2005,1,0.15626680000000001,7
4,2005,2,0.1616465,7
4,2005,3,0.17584169999999999,7
4,2005,4,0.1696493,7
4,2006,1,0.1703751,7
4,2006,2,0.1680885,7
4,2006,3,0.17841399999999999,7
4,2006,4,0.1767454,7
4,2007,1,0.1663665,7
4,2007,2,0.17718700000000001,7
4,2007,3,0.1861746,7
4,2007,4,0.181641,7
4,2008,1,0.1674051,7
4,2008,2,0.188168,7
4,2008,3,0.21877489999999999,7
4,2008,4,0.2148417,7
4,2009,1,0.21131259999999999,7
4,2009,2,0.21304519999999999,7
4,2009,3,0.20977850000000001,7
4,2009,4,0.24210580000000001,7
4,2010,1,0.21931829999999999,7
4,2010,2,0.2196034,7
4,2010,3,0.2452087,7
4,2010,4,0.25922919999999999,7
5,2004,1,0.15560019999999999,7
5,2004,2,0.15551470000000001,7
5,2004,3,0.1677641,7
5,2004,4,0.1741733,7
5,2005,1,0.1629457,7
5,2005,2,0.16778760000000001,7
5,2005,3,0.1584767,7
