marketgroup,year,quarter,price,foodgroup
1,2004,1,0.22858680000000001,11
1,2004,2,0.30187619999999998,11
1,2004,3,0.2452828,11
1,2004,4,0.2619301,11
1,2005,1,0.22373399999999999,11
1,2005,2,0.27220100000000003,11
1,2005,3,0.31464370000000003,11
1,2005,4,0.29974810000000002,11
1,2006,1,0.25213439999999998,11
1,2006,2,0.2890857,11
1,2006,3,0.27154260000000002,11
1,2006,4,0.3027802,11
1,2007,1,0.2693295,11
1,2007,2,0.2897825,11
1,2007,3,0.31492219999999999,11
1,2007,4,0.32078210000000001,11
1,2008,1,0.29726930000000001,11
1,2008,2,0.31453229999999999,11
1,2008,3,0.34245910000000002,11
1,2008,4,0.27836759999999999,11
1,2009,1,0.35900470000000001,11
1,2009,2,0.41516720000000001,11
1,2009,3,0.3774651,11
1,2009,4,0.33093460000000002,11
1,2010,1,0.2988596,11
1,2010,2,0.34746949999999999,11
1,2010,3,0.32448939999999998,11
1,2010,4,0.31723960000000001,11
2,2004,1,0.24488650000000001,11
2,2004,2,0.29138589999999998,11
2,2004,3,0.26532470000000002,11
2,2004,4,0.26679199999999997,11
2,2005,1,0.2417184,11
2,2005,2,0.26974779999999998,11
2,2005,3,0.27589570000000002,11
2,2005,4,0.26802049999999999,11
2,2006,1,0.2451373,11
2,2006,2,0.26613979999999998,11
2,2006,3,0.28698299999999999,11
2,2006,4,0.30118790000000001,11
2,2007,1,0.29668840000000002,11
2,2007,2,0.32614280000000001,11
2,2007,3,0.34625119999999998,11
2,2007,4,0.33124160000000002,11
2,2008,1,0.28960399999999997,11
2,2008,2,0.3512286,11
2,2008,3,0.36207980000000001,11
2,2008,4,0.35262860000000001,11
2,2009,1,0.34739100000000001,11
2,2009,2,0.35101339999999998,11
2,2009,3,0.3783899,11
2,2009,4,0.39093840000000002,11
2,2010,1,0.37169750000000001,11
2,2010,2,0.34566010000000003,11
2,2010,3,0.37634089999999998,11
2,2010,4,0.30606369999999999,11
3,2004,1,0.2198696,11
3,2004,2,0.24430470000000001,11
3,2004,3,0.24919250000000001,11
3,2004,4,0.2153631,11
3,2005,1,0.1957363,11
3,2005,2,0.26015110000000002,11
3,2005,3,0.25125370000000002,11
3,2005,4,0.21359880000000001,11
3,2006,1,0.20083200000000001,11
3,2006,2,0.25472929999999999,11
3,2006,3,0.23776259999999999,11
3,2006,4,0.2226667,11
3,2007,1,0.21924930000000001,11
3,2007,2,0.25822450000000002,11
3,2007,3,0.2439972,11
3,2007,4,0.2405438,11
3,2008,1,0.22314819999999999,11
3,2008,2,0.26352540000000002,11
3,2008,3,0.27110440000000002,11
3,2008,4,0.26014809999999999,11
3,2009,1,0.25566040000000001,11
3,2009,2,0.30151440000000002,11
3,2009,3,0.27675379999999999,11
3,2009,4,0.26534029999999997,11
3,2010,1,0.26887440000000001,11
3,2010,2,0.31011660000000002,11
3,2010,3,0.29458190000000001,11
3,2010,4,0.26045020000000002,11
4,2004,1,0.2154413,11
4,2004,2,0.24903980000000001,11
4,2004,3,0.22419310000000001,11
4,2004,4,0.21791360000000001,11
4,2005,1,0.22249659999999999,11
4,2005,2,0.2573318,11
4,2005,3,0.26394410000000001,11
4,2005,4,0.23981369999999999,11
4,2006,1,0.22807659999999999,11
4,2006,2,0.25715490000000002,11
4,2006,3,0.2655941,11
4,2006,4,0.25583359999999999,11
4,2007,1,0.24030209999999999,11
4,2007,2,0.28970099999999999,11
4,2007,3,0.27419009999999999,11
4,2007,4,0.282217,11
4,2008,1,0.2493126,11
4,2008,2,0.29272690000000001,11
4,2008,3,0.27537289999999998,11
4,2008,4,0.29581439999999998,11
4,2009,1,0.29823650000000002,11
4,2009,2,0.32772420000000002,11
4,2009,3,0.31521139999999997,11
4,2009,4,0.30492190000000002,11
4,2010,1,0.27455810000000003,11
4,2010,2,0.32763510000000001,11
4,2010,3,0.3108573,11
4,2010,4,0.26993030000000001,11
5,2004,1,0.2184798,11
5,2004,2,0.24782960000000001,11
5,2004,3,0.23921500000000001,11
5,2004,4,0.22221109999999999,11
5,2005,1,0.20800579999999999,11
5,2005,2,0.239208,11
5,2005,3,0.23434679999999999,11
5,2005,4,0.22893769999999999,11
5,2006,1,0.2244766,11
5,2006,2,0.26317770000000001,11
5,2006,3,0.2645691,11
5,2006,4,0.24597920000000001,11
5,2007,1,0.23601030000000001,11
5,2007,2,0.26494800000000002,11
5,2007,3,0.24453620000000001,11
5,2007,4,0.23948120000000001,11
5,2008,1,0.2378007,11
5,2008,2,0.26340429999999998,11
5,2008,3,0.26113160000000002,11
5,2008,4,0.2645711,11
5,2009,1,0.27460630000000003,11
5,2009,2,0.30062339999999999,11
5,2009,3,0.29923830000000001,11
5,2009,4,0.27278609999999998,11
5,2010,1,0.27026850000000002,11
5,2010,2,0.28197050000000001,11
5,2010,3,0.28233370000000002,11
5,2010,4,0.25840999999999997,11
6,2004,1,0.2119113,11
6,2004,2,0.24748729999999999,11
6,2004,3,0.24398610000000001,11
6,2004,4,0.2205608,11
6,2005,1,0.2065574,11
6,2005,2,0.23780950000000001,11
6,2005,3,0.2405803,11
6,2005,4,0.22860620000000001,11
6,2006,1,0.2136835,11
6,2006,2,0.25000460000000002,11
6,2006,3,0.27525329999999998,11
6,2006,4,0.2349667,11
6,2007,1,0.24085790000000001,11
6,2007,2,0.27049000000000001,11
6,2007,3,0.2712022,11
6,2007,4,0.24305350000000001,11
6,2008,1,0.23779339999999999,11
6,2008,2,0.27988760000000001,11
