marketgroup,year,quarter,price,foodgroup
1,2004,1,0.60594479999999995,10
1,2004,2,0.55371090000000001,10
1,2004,3,0.57792889999999997,10
1,2004,4,0.65547719999999998,10
1,2005,1,0.56033580000000005,10
1,2005,2,0.53318350000000003,10
1,2005,3,0.55786469999999999,10
1,2005,4,0.57652999999999999,10
1,2006,1,0.61151359999999999,10
1,2006,2,0.63528640000000003,10
1,2006,3,0.62064680000000005,10
1,2006,4,0.59811460000000005,10
1,2007,1,0.61961650000000001,10
1,2007,2,0.61385500000000004,10
1,2007,3,0.53056680000000001,10
1,2007,4,0.61512809999999996,10
1,2008,1,0.61696799999999996,10
1,2008,2,0.63046519999999995,10
1,2008,3,0.58667360000000002,10
1,2008,4,0.63466219999999995,10
1,2009,1,0.57428809999999997,10
1,2009,2,0.54092130000000005,10
1,2009,3,0.56298060000000005,10
1,2009,4,0.60613490000000003,10
1,2010,1,0.63085809999999998,10
1,2010,2,0.61818810000000002,10
1,2010,3,0.55642049999999998,10
1,2010,4,0.57713490000000001,10
2,2004,1,0.48262660000000002,10
2,2004,2,0.47054099999999999,10
2,2004,3,0.49730479999999999,10
2,2004,4,0.59070140000000004,10
2,2005,1,0.52797700000000003,10
2,2005,2,0.48706899999999997,10
2,2005,3,0.53704490000000005,10
2,2005,4,0.5539115,10
2,2006,1,0.54256210000000005,10
2,2006,2,0.53568720000000003,10
2,2006,3,0.54528160000000003,10
2,2006,4,0.57313670000000005,10
2,2007,1,0.60782610000000004,10
2,2007,2,0.64018229999999998,10
2,2007,3,0.57316060000000002,10
2,2007,4,0.64157969999999998,10
2,2008,1,0.6330789,10
2,2008,2,0.6104212,10
2,2008,3,0.56175759999999997,10
2,2008,4,0.60924769999999995,10
2,2009,1,0.59247760000000005,10
2,2009,2,0.59605649999999999,10
2,2009,3,0.59854160000000001,10
2,2009,4,0.64083590000000001,10
2,2010,1,0.62894850000000002,10
2,2010,2,0.65674750000000004,10
2,2010,3,0.56823610000000002,10
2,2010,4,0.63570040000000005,10
3,2004,1,0.46347680000000002,10
3,2004,2,0.45691589999999999,10
3,2004,3,0.45493280000000003,10
3,2004,4,0.53033149999999996,10
3,2005,1,0.45600099999999999,10
3,2005,2,0.46633409999999997,10
3,2005,3,0.4810622,10
3,2005,4,0.50519700000000001,10
3,2006,1,0.531976,10
3,2006,2,0.50845039999999997,10
3,2006,3,0.54231969999999996,10
3,2006,4,0.52236859999999996,10
3,2007,1,0.51015909999999998,10
3,2007,2,0.53977350000000002,10
3,2007,3,0.51354160000000004,10
3,2007,4,0.57259800000000005,10
3,2008,1,0.56441350000000001,10
3,2008,2,0.55109629999999998,10
3,2008,3,0.57100589999999996,10
3,2008,4,0.57128380000000001,10
3,2009,1,0.53593829999999998,10
3,2009,2,0.54429810000000001,10
3,2009,3,0.53383639999999999,10
3,2009,4,0.55072149999999997,10
3,2010,1,0.56760829999999995,10
3,2010,2,0.62820330000000002,10
3,2010,3,0.55120659999999999,10
3,2010,4,0.62234339999999999,10
4,2004,1,0.47621530000000001,10
4,2004,2,0.50399249999999995,10
4,2004,3,0.4631401,10
4,2004,4,0.60447779999999995,10
